,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Region,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
2320,751469808,Existing Customer,36,M,3,Graduate,Married,$120K +,Blue,England,29,5,2,4,12852.0,1945,10907.0,1606.0,33,0.151
2321,721055058,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,England,21,4,1,5,12763.0,2517,10246.0,2599.0,46,0.197
2322,709794333,Existing Customer,29,M,0,Graduate,Married,Less than $40K,Blue,England,19,6,2,4,2827.0,1430,1397.0,1608.0,30,0.506
2323,718361583,Existing Customer,56,F,2,Uneducated,Married,Unknown,Blue,England,36,3,3,5,8242.0,0,8242.0,1559.0,44,0.0
2324,714327183,Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,England,28,4,3,1,1825.0,1389,436.0,2878.0,54,0.761
2325,808909008,Existing Customer,61,M,0,Post-Graduate,Married,Less than $40K,Blue,England,36,6,3,4,1438.3,0,1438.3,1448.0,31,0.0
2326,716207508,Existing Customer,36,M,3,High School,Married,$60K - $80K,Blue,England,36,5,2,4,5497.0,1517,3980.0,1981.0,38,0.276
2327,768965208,Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,England,45,5,2,2,6778.0,865,5913.0,3158.0,71,0.128
2328,720185058,Attrited Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,Scotland,36,2,3,4,4267.0,0,4267.0,1067.0,23,0.0
2329,715220508,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,Scotland,22,4,2,1,3273.0,2517,756.0,2726.0,57,0.769
2330,712112733,Existing Customer,33,M,2,Doctorate,Single,$40K - $60K,Blue,Scotland,25,5,2,2,9371.0,1541,7830.0,2518.0,67,0.164
2331,712298883,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,Scotland,38,3,3,1,1438.3,663,775.3,2987.0,73,0.461
2332,717813558,Attrited Customer,57,F,3,High School,Single,Unknown,Blue,Scotland,36,1,4,2,8389.0,1960,6429.0,1334.0,38,0.234
2333,716823408,Existing Customer,65,M,0,Doctorate,Single,Unknown,Blue,Wales,36,3,2,2,23720.799999999996,1608,21964.6,2278.0,77,0.057
2334,719089383,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,Wales,29,3,2,1,6168.0,2371,3797.0,4303.0,80,0.384
2335,710039208,Existing Customer,57,F,3,Unknown,Single,Unknown,Blue,Wales,40,3,3,1,2111.0,966,1145.0,3871.0,87,0.458
2336,780237033,Existing Customer,63,F,1,Unknown,Married,$40K - $60K,Blue,Northern Ireland,49,3,1,3,3141.0,1819,1322.0,1539.0,35,0.579
2337,720986958,Existing Customer,50,F,2,Graduate,Divorced,$40K - $60K,Blue,England,40,6,2,5,8307.0,2517,5790.0,2293.0,36,0.303
2338,709473708,Existing Customer,39,M,3,Graduate,Married,$80K - $120K,Blue,England,31,4,2,3,23720.799999999996,1661,21964.6,1780.0,33,0.054
2339,708593883,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,England,26,3,1,4,2731.0,1573,1158.0,1813.0,38,0.576
2340,710241858,Existing Customer,39,F,4,Unknown,Married,Less than $40K,Blue,England,31,6,1,4,2890.0,0,2890.0,2040.0,36,0.0
2341,715392558,Existing Customer,52,M,1,Unknown,Single,$120K +,Blue,England,44,6,1,2,23720.799999999996,0,21964.6,2848.0,56,0.0
2342,717399183,Existing Customer,37,M,2,Graduate,Married,$80K - $120K,Blue,England,26,6,3,1,8058.0,1176,6882.0,2774.0,52,0.146
2343,817925058,Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,England,45,6,1,4,5660.0,2401,3259.0,1932.0,35,0.424
2344,716029158,Existing Customer,59,M,0,Unknown,Married,$60K - $80K,Blue,England,36,6,4,5,4230.0,1366,2864.0,1480.0,35,0.323
2345,715043508,Existing Customer,38,M,2,Graduate,Unknown,$40K - $60K,Blue,England,36,4,3,4,9515.0,0,9515.0,4642.0,61,0.0
2346,716610558,Existing Customer,65,F,0,High School,Single,$40K - $60K,Blue,England,36,3,3,3,10962.0,1559,9403.0,2724.0,71,0.142
2347,716768808,Existing Customer,78,M,1,Unknown,Married,$120K +,Blue,England,36,6,2,4,23720.799999999996,1967,21881.0,1591.0,43,0.082
2348,795810633,Existing Customer,65,M,0,Uneducated,Married,Unknown,Blue,Scotland,36,3,3,2,10144.0,1295,8849.0,1234.0,24,0.128
2349,779925033,Existing Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,Scotland,22,4,3,4,2997.0,1969,1028.0,2807.0,60,0.657
2350,790225758,Existing Customer,41,M,2,College,Single,$80K - $120K,Blue,Scotland,35,6,3,3,2647.0,620,2027.0,2262.0,47,0.234
2351,713879283,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,Scotland,47,3,1,2,4580.0,1300,3280.0,1694.0,34,0.284
2352,715968858,Existing Customer,28,M,0,Post-Graduate,Married,Unknown,Blue,Scotland,36,4,1,2,2608.0,1630,978.0,1822.0,33,0.625
2353,767687208,Existing Customer,31,M,2,Unknown,Single,$80K - $120K,Blue,Scotland,24,6,3,3,23720.799999999996,1180,21964.6,2329.0,69,0.034
2354,778728783,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,Scotland,19,5,3,1,3156.0,2095,1061.0,2739.0,56,0.664
2355,713637783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,Scotland,31,5,2,0,23720.799999999996,2053,21964.6,1810.0,38,0.082
2356,718162908,Existing Customer,55,M,3,College,Married,$80K - $120K,Blue,Scotland,42,3,2,1,23720.799999999996,614,21964.6,1472.0,48,0.024
2357,708664008,Existing Customer,57,M,3,College,Married,$80K - $120K,Blue,Scotland,45,6,3,4,14270.0,0,14270.0,1222.0,37,0.0
2358,711929058,Existing Customer,28,M,0,High School,Married,Unknown,Blue,Wales,21,5,3,5,23720.799999999996,1209,21964.6,2157.0,49,0.047
2359,770781558,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,Northern Ireland,21,5,1,2,3230.0,2517,713.0,1914.0,31,0.779
2360,790048158,Existing Customer,46,F,4,College,Married,Less than $40K,Blue,Northern Ireland,38,3,3,3,8881.0,1865,7016.0,2632.0,54,0.21
2361,721258158,Existing Customer,65,F,1,Uneducated,Single,Unknown,Blue,England,51,3,3,5,11037.0,1491,9546.0,2429.0,63,0.135
2362,786480183,Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,England,44,6,2,5,16763.0,0,16763.0,3626.0,69,0.0
2363,721378008,Existing Customer,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,England,21,6,2,2,2621.0,1461,1160.0,2718.0,71,0.557
2364,786566733,Existing Customer,49,M,2,Unknown,Single,$80K - $120K,Blue,England,43,3,3,5,4939.0,1190,3749.0,3764.0,64,0.241
2365,794551383,Existing Customer,50,F,3,College,Single,Less than $40K,Blue,England,32,5,3,4,4419.0,1218,3201.0,4535.0,75,0.276
2366,820981383,Existing Customer,44,F,4,High School,Divorced,Less than $40K,Blue,England,39,5,1,4,9235.0,1796,7439.0,1739.0,42,0.194
2367,713366583,Existing Customer,63,F,1,High School,Married,Less than $40K,Blue,England,36,6,1,3,3055.0,1685,1370.0,1405.0,40,0.552
2368,767311008,Existing Customer,41,M,1,Graduate,Divorced,$80K - $120K,Blue,England,35,6,2,3,19412.0,770,18642.0,1576.0,41,0.04
2369,716624133,Existing Customer,56,M,1,Unknown,Married,$80K - $120K,Blue,England,36,6,1,3,12786.0,1880,10906.0,1205.0,19,0.147
2370,712727283,Existing Customer,55,M,1,Graduate,Married,$60K - $80K,Blue,England,36,4,2,3,4666.0,1275,3391.0,1281.0,28,0.273
2371,716059608,Existing Customer,48,F,4,College,Single,Less than $40K,Blue,England,38,4,3,3,4894.0,1505,3389.0,3277.0,67,0.308
2372,708292833,Existing Customer,35,M,2,High School,Single,$120K +,Blue,England,36,4,2,3,23720.799999999996,1250,21964.6,2754.0,60,0.046
2373,720013083,Existing Customer,30,F,0,Post-Graduate,Single,Less than $40K,Blue,Scotland,18,6,3,2,2132.0,797,1335.0,3265.0,74,0.374
2374,710540883,Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,Scotland,24,5,3,2,6590.0,0,6590.0,2449.0,67,0.0
2375,709212183,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,Scotland,36,6,1,3,3176.0,1470,1706.0,1634.0,53,0.463
2376,713424108,Existing Customer,37,M,1,Graduate,Single,$60K - $80K,Blue,Scotland,27,4,1,3,4288.0,2349,1939.0,2591.0,57,0.548
2377,718476033,Existing Customer,65,F,0,Uneducated,Single,Unknown,Blue,Scotland,36,5,3,5,20130.0,2355,17775.0,2444.0,49,0.117
2378,815001108,Existing Customer,48,M,2,Doctorate,Single,Less than $40K,Blue,Scotland,43,3,3,2,5945.0,1685,4260.0,3598.0,67,0.283
2379,709802208,Existing Customer,37,M,1,Graduate,Married,$40K - $60K,Blue,Wales,36,3,1,4,3350.0,0,3350.0,2849.0,61,0.0
2380,713445183,Existing Customer,35,M,1,High School,Married,$60K - $80K,Blue,Northern Ireland,26,4,3,2,4008.0,1841,2167.0,2794.0,58,0.459
2381,717310458,Existing Customer,35,F,3,Graduate,Single,Less than $40K,Blue,Northern Ireland,27,3,3,2,5780.0,938,4842.0,2960.0,65,0.162
2382,789158433,Existing Customer,49,F,2,High School,Unknown,$40K - $60K,Blue,Northern Ireland,38,4,1,2,2497.0,1674,823.0,2922.0,53,0.67
2383,788761608,Existing Customer,26,F,0,High School,Single,Unknown,Blue,England,36,3,3,4,10286.0,2286,8000.0,2564.0,57,0.222
2384,709916058,Existing Customer,58,M,1,Unknown,Married,$60K - $80K,Blue,England,36,3,1,3,2347.0,2163,184.0,1631.0,40,0.922
2385,789804933,Existing Customer,29,F,2,Uneducated,Single,Unknown,Blue,England,18,4,1,2,23125.0,1236,21889.0,2536.0,69,0.053
2386,780070833,Existing Customer,58,F,2,Unknown,Married,Less than $40K,Blue,England,43,6,2,2,3034.0,2517,517.0,1617.0,29,0.83
2387,772776033,Existing Customer,33,F,2,College,Single,$80K - $120K,Blue,England,23,3,4,3,7081.0,1874,5207.0,2249.0,47,0.265
2388,719804208,Existing Customer,36,M,2,Graduate,Married,$40K - $60K,Blue,England,28,5,1,3,6824.0,1873,4951.0,1933.0,48,0.274
2389,715077483,Existing Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,England,36,4,3,4,1438.3,772,666.3,2250.0,40,0.537
2390,717000858,Existing Customer,41,M,2,Graduate,Married,Less than $40K,Blue,England,29,3,2,2,2683.0,1738,945.0,2274.0,52,0.648
2391,792402483,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,England,40,5,2,1,12280.0,985,11295.0,4263.0,70,0.08
2392,712973733,Existing Customer,58,M,4,Graduate,Married,$60K - $80K,Blue,Scotland,36,3,2,2,14607.0,1480,13127.0,1393.0,38,0.101
2393,813213558,Existing Customer,53,F,1,Doctorate,Single,Less than $40K,Blue,Scotland,48,4,3,3,2267.0,1469,798.0,3709.0,64,0.648
2394,718215033,Existing Customer,54,F,3,Unknown,Married,Less than $40K,Blue,Scotland,36,6,2,4,2556.0,2260,296.0,1401.0,30,0.884
2395,717207408,Existing Customer,40,F,1,Uneducated,Divorced,Unknown,Blue,Scotland,34,4,1,2,12512.0,666,11846.0,2995.0,60,0.053
2396,711426033,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,Scotland,39,3,2,2,11332.0,946,10386.0,3806.0,65,0.083
2397,719233833,Existing Customer,35,F,3,High School,Married,Less than $40K,Blue,Scotland,23,3,3,4,3073.0,526,2547.0,1944.0,55,0.171
2398,716864733,Existing Customer,47,M,3,College,Married,$120K +,Silver,Scotland,27,6,3,3,23720.799999999996,2315,21964.6,1805.0,46,0.067
2399,821168733,Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,Wales,34,6,3,3,5323.0,2301,3022.0,1783.0,33,0.432
2400,710135058,Existing Customer,56,M,1,Graduate,Married,$80K - $120K,Blue,Northern Ireland,44,3,1,0,9078.0,1501,7577.0,1543.0,34,0.165
2401,720228708,Existing Customer,56,M,2,High School,Married,$120K +,Blue,England,46,4,1,3,23720.799999999996,1347,21964.6,1302.0,27,0.05
2402,718618458,Existing Customer,38,M,3,High School,Single,$60K - $80K,Blue,England,25,5,1,4,9859.0,1305,8554.0,4345.0,72,0.132
2403,719470458,Attrited Customer,46,M,3,College,Single,$80K - $120K,Blue,England,39,1,4,3,4026.0,243,3783.0,1102.0,27,0.06
2404,719587158,Existing Customer,37,M,1,High School,Single,$40K - $60K,Blue,England,25,3,2,3,2608.0,1799,809.0,2565.0,72,0.69
2405,715499808,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,England,36,4,1,4,3552.0,2517,1035.0,1342.0,26,0.709
2406,718589133,Existing Customer,65,F,1,Graduate,Single,Less than $40K,Blue,England,36,6,2,2,4613.0,1619,2994.0,2328.0,62,0.351
2407,789235383,Existing Customer,38,M,4,College,Married,$80K - $120K,Blue,England,27,5,2,4,10386.0,1909,8477.0,2119.0,52,0.184
2408,773364483,Existing Customer,45,F,4,Doctorate,Unknown,Unknown,Silver,Scotland,39,4,1,2,23720.799999999996,1298,21964.6,1906.0,39,0.038
2409,713548158,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,Scotland,36,5,2,3,2657.0,1611,1046.0,2349.0,41,0.606
2410,720264783,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,Scotland,44,4,2,3,5031.0,1327,3704.0,1433.0,34,0.264
2411,715319958,Attrited Customer,48,M,3,Uneducated,Married,$120K +,Blue,Scotland,36,5,2,4,23720.799999999996,787,21964.6,1312.0,32,0.023
2412,710528583,Existing Customer,26,F,0,Unknown,Single,$40K - $60K,Blue,Scotland,36,6,2,4,1612.0,835,777.0,2148.0,40,0.518
2413,809990883,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,England,43,6,2,2,2423.0,1773,650.0,2038.0,64,0.732
2414,714412308,Attrited Customer,33,M,3,Graduate,Married,$80K - $120K,Blue,England,36,6,3,5,7140.0,0,7140.0,916.0,18,0.0
2415,772303458,Existing Customer,62,F,0,Doctorate,Married,$40K - $60K,Blue,England,51,3,3,2,3377.0,948,2429.0,1407.0,44,0.281
2416,721243083,Attrited Customer,55,M,3,Uneducated,Divorced,$80K - $120K,Blue,England,41,1,3,4,23720.799999999996,2408,21964.6,1187.0,40,0.07
2417,711990933,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue,England,29,4,3,2,2295.0,0,2295.0,3292.0,62,0.0
2418,819977058,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,England,41,3,3,2,3150.0,1543,1607.0,3432.0,71,0.49
2419,721467258,Existing Customer,58,M,1,High School,Married,$40K - $60K,Blue,England,36,3,2,5,2165.0,1135,1030.0,1541.0,33,0.524
2420,719976558,Existing Customer,47,M,2,Graduate,Unknown,$60K - $80K,Blue,England,34,3,2,4,4249.0,1562,2687.0,1881.0,49,0.368
2421,718824783,Existing Customer,50,M,2,Unknown,Divorced,$60K - $80K,Blue,England,41,6,1,3,2966.0,1433,1533.0,1986.0,50,0.483
2422,713303733,Existing Customer,53,M,1,Graduate,Married,$120K +,Blue,England,41,6,3,2,1612.0,744,868.0,1564.0,33,0.462
2423,711129483,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,England,36,3,1,3,14593.0,1504,13089.0,3447.0,72,0.103
2424,779618433,Existing Customer,48,M,4,Uneducated,Single,$40K - $60K,Blue,England,38,6,3,2,8327.0,1551,6776.0,4428.0,82,0.186
2425,797757333,Existing Customer,43,M,3,Post-Graduate,Married,$60K - $80K,Gold,Scotland,37,6,1,2,23720.799999999996,1580,21964.6,4149.0,86,0.046
2426,814497483,Existing Customer,60,M,0,Uneducated,Married,$60K - $80K,Blue,Scotland,36,6,1,2,6479.0,1393,5086.0,1618.0,47,0.215
2427,709623483,Existing Customer,56,M,2,High School,Married,$120K +,Blue,Wales,41,4,1,3,18442.0,1470,16972.0,1281.0,36,0.08
2428,709056558,Existing Customer,43,F,3,College,Married,$40K - $60K,Blue,England,31,5,3,2,2800.0,2517,283.0,1994.0,41,0.899
2429,708238833,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,England,36,6,2,3,3032.0,2215,817.0,1387.0,30,0.731
2430,813261408,Existing Customer,52,F,1,Uneducated,Married,$40K - $60K,Blue,England,47,6,3,3,2151.0,1338,813.0,3446.0,58,0.622
2431,720424608,Existing Customer,56,F,1,Unknown,Married,Unknown,Blue,England,36,6,3,2,23720.799999999996,1084,21964.6,1341.0,37,0.045
2432,798022683,Attrited Customer,43,M,1,Graduate,Married,$80K - $120K,Blue,England,37,4,2,3,23720.799999999996,321,21964.6,2508.0,44,0.013
2433,769756983,Existing Customer,38,M,3,Graduate,Married,$60K - $80K,Blue,England,32,3,1,2,7709.0,2227,5482.0,2520.0,61,0.289
2434,712674183,Existing Customer,53,M,2,College,Married,$40K - $60K,Blue,England,33,3,3,1,4065.0,2180,1885.0,1271.0,36,0.536
2435,708900408,Existing Customer,52,F,1,Graduate,Divorced,Unknown,Blue,England,35,3,2,4,13169.0,1499,11670.0,4370.0,83,0.114
2436,713625483,Existing Customer,58,M,2,College,Married,$80K - $120K,Blue,England,44,3,2,2,11811.0,2508,9303.0,1469.0,29,0.212
2437,716869458,Existing Customer,34,F,3,College,Single,Less than $40K,Blue,England,36,3,6,1,7440.0,704,6736.0,2251.0,63,0.095
2438,788723133,Existing Customer,36,M,1,High School,Single,$40K - $60K,Blue,England,20,5,1,2,12714.0,976,11738.0,2240.0,53,0.077
2439,794462133,Existing Customer,55,F,0,Graduate,Single,$40K - $60K,Blue,England,35,5,1,3,3735.0,1978,1757.0,1749.0,41,0.53
2440,712604133,Existing Customer,54,M,1,Uneducated,Married,$80K - $120K,Blue,Scotland,43,3,1,4,23720.799999999996,1699,21964.6,1736.0,48,0.066
2441,714397983,Existing Customer,36,M,2,College,Married,$40K - $60K,Blue,Scotland,36,4,3,1,3877.0,1495,2382.0,1942.0,42,0.386
2442,788269158,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,Scotland,27,4,3,0,3280.0,1806,1474.0,2534.0,78,0.551
2443,715898058,Existing Customer,53,M,2,Graduate,Married,$120K +,Blue,Scotland,36,5,1,3,11023.0,0,11023.0,1656.0,41,0.0
2444,711906033,Existing Customer,48,F,3,Graduate,Unknown,Less than $40K,Blue,Scotland,36,4,2,2,6182.0,1131,5051.0,3546.0,63,0.183
2445,711367308,Existing Customer,37,M,3,Uneducated,Single,$40K - $60K,Blue,Scotland,19,3,3,4,2186.0,1185,1001.0,2614.0,67,0.542
2446,790186458,Existing Customer,45,M,3,Uneducated,Single,$80K - $120K,Blue,Scotland,39,3,1,0,17996.0,864,17132.0,1589.0,30,0.048
2447,712040433,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,Wales,43,6,2,3,2306.0,2200,106.0,2097.0,57,0.954
2448,709616958,Existing Customer,38,M,2,High School,Single,$60K - $80K,Silver,England,30,4,3,4,23720.799999999996,1583,21964.6,3168.0,73,0.06
2449,714633858,Existing Customer,35,F,2,College,Married,Less than $40K,Blue,England,18,3,3,2,5779.0,2517,3262.0,2102.0,32,0.436
2450,794818833,Existing Customer,36,F,1,Uneducated,Single,Less than $40K,Blue,England,30,6,1,2,5494.0,2078,3416.0,2661.0,58,0.378
2451,711219333,Existing Customer,33,M,1,Post-Graduate,Married,$120K +,Blue,England,36,6,1,0,7571.0,2264,5307.0,2273.0,49,0.299
2452,713384508,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,England,36,4,3,1,2897.0,1398,1499.0,2698.0,73,0.483
2453,772514808,Existing Customer,36,F,2,Uneducated,Single,$40K - $60K,Blue,England,26,3,2,4,3131.0,2379,752.0,2315.0,63,0.76
2454,710808108,Existing Customer,34,F,3,College,Divorced,Less than $40K,Blue,England,27,3,3,2,4274.0,2517,1757.0,2257.0,54,0.589
2455,778973658,Existing Customer,55,M,0,Doctorate,Married,$60K - $80K,Blue,England,36,4,6,4,4980.0,906,4074.0,2273.0,66,0.182
2456,712005108,Existing Customer,61,F,0,Post-Graduate,Married,Less than $40K,Blue,England,48,3,3,3,3156.0,2155,1001.0,1376.0,44,0.683
2457,804577833,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,England,39,5,1,0,6861.0,2101,4760.0,3974.0,63,0.306
2458,715028283,Existing Customer,54,M,1,Graduate,Married,$80K - $120K,Blue,England,46,3,3,2,15554.0,2497,13057.0,2836.0,61,0.161
2459,789786258,Existing Customer,39,M,2,High School,Married,$80K - $120K,Blue,England,28,3,2,4,23720.799999999996,1915,21964.6,2118.0,33,0.072
2460,715421058,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,England,36,3,2,4,22224.0,979,21245.0,3346.0,69,0.044
2461,797166633,Existing Customer,47,M,2,Unknown,Single,$80K - $120K,Blue,Scotland,41,6,2,4,10606.0,1713,8893.0,2694.0,61,0.162
2462,711041508,Existing Customer,37,F,1,High School,Married,$40K - $60K,Blue,Scotland,25,4,3,4,5865.0,2517,3348.0,2623.0,47,0.429
2463,712847208,Existing Customer,47,F,3,Graduate,Unknown,$40K - $60K,Blue,England,36,5,2,3,5369.0,1854,3515.0,1898.0,50,0.345
2464,779174133,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,England,43,5,1,5,5188.0,753,4435.0,1540.0,30,0.145
2465,715680933,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,England,36,4,2,4,17742.0,1463,16279.0,3369.0,55,0.082
2466,770871708,Existing Customer,62,M,0,Graduate,Married,$40K - $60K,Blue,England,48,5,1,5,2591.0,0,2591.0,2123.0,56,0.0
2467,772643058,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,England,48,6,2,3,2800.0,1834,966.0,1571.0,36,0.655
2468,718199133,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,England,36,3,2,2,6543.0,2260,4283.0,1519.0,31,0.345
2469,721475133,Existing Customer,54,F,1,Doctorate,Single,Unknown,Blue,Scotland,36,6,3,4,23720.799999999996,829,21964.6,2768.0,70,0.032
2470,766322883,Existing Customer,33,F,3,College,Single,$40K - $60K,Blue,Wales,26,6,3,5,6316.0,1344,4972.0,2401.0,71,0.213
2471,771197433,Existing Customer,54,F,1,Graduate,Married,Less than $40K,Blue,Northern Ireland,41,3,2,4,4658.0,588,4070.0,1351.0,30,0.126
2472,709516458,Existing Customer,30,M,0,Graduate,Divorced,$60K - $80K,Blue,England,22,3,3,3,6476.0,0,6476.0,2723.0,66,0.0
2473,716456808,Existing Customer,36,F,2,High School,Single,Less than $40K,Blue,England,36,6,2,5,8087.0,1263,6824.0,2429.0,69,0.156
2474,716819958,Existing Customer,60,M,2,Graduate,Married,$60K - $80K,Blue,England,50,3,1,2,9033.0,845,8188.0,1661.0,35,0.094
2475,779449308,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,England,28,6,3,4,3206.0,0,3206.0,3253.0,72,0.0
2476,784891458,Existing Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,England,49,4,3,3,23720.799999999996,2158,21964.6,1502.0,34,0.075
2477,790004883,Existing Customer,55,M,1,High School,Married,$80K - $120K,Blue,England,47,3,3,3,2938.0,1995,943.0,1352.0,30,0.679
2478,770262183,Existing Customer,31,M,0,Uneducated,Single,Less than $40K,Blue,England,25,5,2,2,5715.0,1741,3974.0,2324.0,67,0.305
2479,715277583,Existing Customer,55,F,3,Uneducated,Divorced,Less than $40K,Blue,England,36,3,2,1,2111.0,1209,902.0,2803.0,61,0.573
2480,815510883,Existing Customer,36,M,2,Post-Graduate,Single,$40K - $60K,Blue,England,31,3,2,5,11862.0,2282,9580.0,2576.0,74,0.192
2481,713997183,Existing Customer,34,F,2,Unknown,Single,Less than $40K,Blue,England,36,3,3,2,2791.0,2160,631.0,2214.0,56,0.774
2482,715107033,Existing Customer,33,F,1,Graduate,Single,Less than $40K,Blue,Scotland,36,3,2,4,6551.0,1440,5111.0,2429.0,77,0.22
